LTER_Site,Station,Date,Daily_AirTemp_Mean_C,Flag_Daily_AirTemp_Mean_C,Daily_AirTemp_AbsMax_C,Flag_Daily_AirTemp_AbsMax_C,Daily_AirTemp_AbsMin_C,Flag_Daily_AirTemp_AbsMin_C,Daily_Precip_Total_mm,Flag_Daily_Precip_Total_mm
FCE,EVERGLADES,19700807,27.5,,31.1,,23.9,,1.5,
FCE,EVERGLADES,19700808,26.35,,29.4,,23.3,,4.3,
FCE,EVERGLADES,19700809,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19700810,26.65,,30,,23.3,,3.8,
FCE,EVERGLADES,19700811,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19700812,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19700813,27.25,,30.6,,23.9,,0,
FCE,EVERGLADES,19700814,28.05,,33.3,,22.8,,0,
FCE,EVERGLADES,19700815,28.05,,33.3,,22.8,,15.7,
FCE,EVERGLADES,19700816,28.35,,35,,21.7,,10.4,
FCE,EVERGLADES,19700817,28.35,,35,,21.7,,0,
FCE,EVERGLADES,19700818,28.05,,32.8,,23.3,,13.7,
FCE,EVERGLADES,19700819,28.6,,33.3,,23.9,,24.1,
FCE,EVERGLADES,19700820,29.45,,33.3,,25.6,,3.3,
FCE,EVERGLADES,19700821,27.2,,32.2,,22.2,,4.1,
FCE,EVERGLADES,19700822,27.25,,31.7,,22.8,,0,
FCE,EVERGLADES,19700823,27.5,,31.1,,23.9,,3.8,
FCE,EVERGLADES,19700824,27.25,,30.6,,23.9,,0,
FCE,EVERGLADES,19700825,27.8,,31.7,,23.9,,0,
FCE,EVERGLADES,19700826,27.5,,30.6,,24.4,,0,
FCE,EVERGLADES,19700827,27.75,,32.2,,23.3,,11.4,
FCE,EVERGLADES,19700828,28.3,,32.2,,24.4,,0,
FCE,EVERGLADES,19700829,28.05,,32.8,,23.3,,12.7,
FCE,EVERGLADES,19700830,27.8,,32.8,,22.8,,0,
FCE,EVERGLADES,19700831,28.6,,33.3,,23.9,,3,
FCE,EVERGLADES,19700901,28.6,,33.3,,23.9,,0,
FCE,EVERGLADES,19700902,28.35,,32.8,,23.9,,0.8,
FCE,EVERGLADES,19700903,28.6,,33.3,,23.9,,3.3,
FCE,EVERGLADES,19700904,28.6,,33.9,,23.3,,12.7,
FCE,EVERGLADES,19700905,27.25,,31.7,,22.8,,2.5,
FCE,EVERGLADES,19700906,27.2,,31.1,,23.3,,0,
FCE,EVERGLADES,19700907,27.5,,31.1,,23.9,,8.6,
FCE,EVERGLADES,19700908,28.05,,33.3,,22.8,,10.2,
FCE,EVERGLADES,19700909,27.75,,32.2,,23.3,,27.4,
FCE,EVERGLADES,19700910,28.05,,32.8,,23.3,,0,
FCE,EVERGLADES,19700911,27.75,,33.3,,22.2,,30,
FCE,EVERGLADES,19700912,28.6,,32.2,,25,,0,
FCE,EVERGLADES,19700913,28.05,,33.9,,22.2,,0,
FCE,EVERGLADES,19700914,27.75,,32.2,,23.3,,13.5,
FCE,EVERGLADES,19700915,26.4,,30,,22.8,,5.3,
FCE,EVERGLADES,19700916,27.75,,32.2,,23.3,,1.3,
FCE,EVERGLADES,19700917,27.5,,31.7,,23.3,,1.8,
FCE,EVERGLADES,19700918,28.3,,32.2,,24.4,,1.3,
FCE,EVERGLADES,19700919,28.05,,31.7,,24.4,,3.6,
FCE,EVERGLADES,19700920,28.3,,33.3,,23.3,,8.9,
FCE,EVERGLADES,19700921,27.2,,32.2,,22.2,,1.8,
FCE,EVERGLADES,19700922,26.95,,31.7,,22.2,,3,
FCE,EVERGLADES,19700923,27.25,,31.7,,22.8,,3.8,
FCE,EVERGLADES,19700924,27.5,,32.2,,22.8,,0,
FCE,EVERGLADES,19700925,27.75,,32.2,,23.3,,0,
FCE,EVERGLADES,19700926,26.1,,30,,22.2,,2.5,
FCE,EVERGLADES,19700927,27.8,,32.8,,22.8,,1.3,
FCE,EVERGLADES,19700928,26.65,,30,,23.3,,0.5,
FCE,EVERGLADES,19700929,26.4,,28.9,,23.9,,0,
FCE,EVERGLADES,19700930,25.55,,29.4,,21.7,,3.8,
FCE,EVERGLADES,19701001,26.4,,30.6,,22.2,,1.8,
FCE,EVERGLADES,19701002,26.4,,31.7,,21.1,,50.8,
FCE,EVERGLADES,19701003,25.55,,30,,21.1,,0,
FCE,EVERGLADES,19701004,27.25,,30.6,,23.9,,0,
FCE,EVERGLADES,19701005,26.4,,32.2,,20.6,,0.5,
FCE,EVERGLADES,19701006,26.1,,31.1,,21.1,,0,
FCE,EVERGLADES,19701007,26.7,,31.7,,21.7,,0,
FCE,EVERGLADES,19701008,26.95,,31.7,,22.2,,0,
FCE,EVERGLADES,19701009,27.5,,31.7,,23.3,,0,
FCE,EVERGLADES,19701010,26.7,,31.7,,21.7,,0,
FCE,EVERGLADES,19701011,26.65,,32.2,,21.1,,0,
FCE,EVERGLADES,19701012,26.95,,32.2,,21.7,,0,
FCE,EVERGLADES,19701013,26.15,,31.7,,20.6,,0,
FCE,EVERGLADES,19701014,26.15,,31.7,,20.6,,0,
FCE,EVERGLADES,19701015,26.15,,31.7,,20.6,,0,
FCE,EVERGLADES,19701016,26.15,,30.6,,21.7,,2.5,
FCE,EVERGLADES,19701017,25.3,,30,,20.6,,0,
FCE,EVERGLADES,19701018,25,,30,,20,,0,
FCE,EVERGLADES,19701019,24.2,,27.8,,20.6,,0,
FCE,EVERGLADES,19701020,24.7,,29.4,,20,,0.8,
FCE,EVERGLADES,19701021,24.15,,30,,18.3,,33.5,
FCE,EVERGLADES,19701022,24.45,,28.9,,20,,1.3,
FCE,EVERGLADES,19701023,24.45,,30,,18.9,,0,
FCE,EVERGLADES,19701024,22.8,,27.8,,17.8,,0,
FCE,EVERGLADES,19701025,22.5,,26.7,,18.3,,0,
FCE,EVERGLADES,19701026,23.05,,27.8,,18.3,,0,
FCE,EVERGLADES,19701027,24.2,,30.6,,17.8,,0,
FCE,EVERGLADES,19701028,23.3,,29.4,,17.2,,0,
FCE,EVERGLADES,19701029,24.4,,29.4,,19.4,,1.8,
FCE,EVERGLADES,19701030,26.4,,30,,22.8,,27.9,
FCE,EVERGLADES,19701031,25.25,,28.3,,22.2,,0,
FCE,EVERGLADES,19701101,24.15,,29.4,,18.9,,5.1,
FCE,EVERGLADES,19701102,24.45,,30.6,,18.3,,0,
FCE,EVERGLADES,19701103,23.6,,29.4,,17.8,,0,
FCE,EVERGLADES,19701104,22.75,,28.3,,17.2,,0,
FCE,EVERGLADES,19701105,-9999,M,23.9,,-9999,M,0,
FCE,EVERGLADES,19701106,-9999,M,-9999,M,9.4,,0,
FCE,EVERGLADES,19701107,17.8,,23.9,,11.7,,0,
FCE,EVERGLADES,19701108,18.9,,25.6,,12.2,,0,
FCE,EVERGLADES,19701109,20.85,,26.7,,15,,0,
FCE,EVERGLADES,19701110,21.95,,27.8,,16.1,,0,
FCE,EVERGLADES,19701111,21.95,,26.7,,17.2,,0,
FCE,EVERGLADES,19701112,21.4,,27.2,,15.6,,0,
FCE,EVERGLADES,19701113,21.4,,25,,17.8,,0,
FCE,EVERGLADES,19701114,21.4,,26.7,,16.1,,0,
FCE,EVERGLADES,19701115,23.35,,26.7,,20,,5.8,
FCE,EVERGLADES,19701116,17.75,,24.4,,11.1,,0,
FCE,EVERGLADES,19701117,11.95,,18.3,,5.6,,0,
FCE,EVERGLADES,19701118,13.35,,20,,6.7,,0,
FCE,EVERGLADES,19701119,-9999,M,-9999,M,10.6,,0,
FCE,EVERGLADES,19701120,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19701121,-9999,M,27.2,,-9999,M,0,
FCE,EVERGLADES,19701122,21.15,,26.7,,15.6,,0,
FCE,EVERGLADES,19701123,20.85,,26.7,,15,,0,
FCE,EVERGLADES,19701124,15.85,,25.6,,6.1,,0,
FCE,EVERGLADES,19701125,6.7,,12.8,,0.6,,0,
FCE,EVERGLADES,19701126,11.4,,18.9,,3.9,,0,
FCE,EVERGLADES,19701127,18.35,,23.9,,12.8,,0,
FCE,EVERGLADES,19701128,19.7,,26.1,,13.3,,0,
FCE,EVERGLADES,19701129,19.45,,25.6,,13.3,,0,
FCE,EVERGLADES,19701130,20,,26.7,,13.3,,0,
FCE,EVERGLADES,19701201,19.7,,27.2,,12.2,,0,
FCE,EVERGLADES,19701202,21.4,,27.8,,15,,0,
FCE,EVERGLADES,19701203,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19701204,20.55,,27.2,,13.9,,0,
FCE,EVERGLADES,19701205,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,19701206,19.75,,27.8,,11.7,,0,
FCE,EVERGLADES,19701207,17.2,,25,,9.4,,0,
FCE,EVERGLADES,19701208,17.8,,25.6,,10,,0,
FCE,EVERGLADES,19701209,19.2,,25.6,,12.8,,0,
FCE,EVERGLADES,19701210,20.25,,26.1,,14.4,,0,
FCE,EVERGLADES,19701211,19.15,,23.9,,14.4,,0,
FCE,EVERGLADES,19701212,21.4,,26.7,,16.1,,0,
FCE,EVERGLADES,19701213,18.9,,25.6,,12.2,,0,
FCE,EVERGLADES,19701214,18.9,,25.6,,12.2,,0,
FCE,EVERGLADES,19701215,20,,26.7,,13.3,,0,
FCE,EVERGLADES,19701216,20,,27.8,,12.2,,0,
FCE,EVERGLADES,19701217,21.95,,25,,18.9,,0,
FCE,EVERGLADES,19701218,18.05,,26.7,,9.4,,0,
FCE,EVERGLADES,19701219,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19701220,19.45,,26.7,,12.2,,0,
FCE,EVERGLADES,19701221,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19701222,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19701223,20.25,,26.1,,14.4,,0,
FCE,EVERGLADES,19701224,20.6,,25.6,,15.6,,0,
FCE,EVERGLADES,19701225,20.55,,26.1,,15,,0,
FCE,EVERGLADES,19701226,17.5,,23.9,,11.1,,0,
FCE,EVERGLADES,19701227,11.65,,18.9,,4.4,,0,
FCE,EVERGLADES,19701228,12.5,,19.4,,5.6,,0,
FCE,EVERGLADES,19701229,13.6,,21.1,,6.1,,0,
FCE,EVERGLADES,19701230,16.4,,21.7,,11.1,,0,
FCE,EVERGLADES,19701231,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710101,17.8,,25,,10.6,,0,
FCE,EVERGLADES,19710102,13.65,,20.6,,6.7,,0,
FCE,EVERGLADES,19710103,15.8,,23.3,,8.3,,0,
FCE,EVERGLADES,19710104,20.55,,26.1,,15,,0,
FCE,EVERGLADES,19710105,21.4,,27.8,,15,,0,
FCE,EVERGLADES,19710106,21.7,,27.8,,15.6,,0,
FCE,EVERGLADES,19710107,21.15,,26.7,,15.6,,0,
FCE,EVERGLADES,19710108,21.95,,26.7,,17.2,,0,
FCE,EVERGLADES,19710109,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710110,22.2,,27.2,,17.2,,0,
FCE,EVERGLADES,19710111,20.3,,25,,15.6,,0,
FCE,EVERGLADES,19710112,21.4,,27.8,,15,,0,
FCE,EVERGLADES,19710113,21.95,,28.9,,15,,0,
FCE,EVERGLADES,19710114,21.65,,28.9,,14.4,,0,
FCE,EVERGLADES,19710115,21.4,,27.8,,15,,0,
FCE,EVERGLADES,19710116,18.1,,25.6,,10.6,,0,
FCE,EVERGLADES,19710117,12.8,,20.6,,5,,0,
FCE,EVERGLADES,19710118,13.6,,20,,7.2,,0,
FCE,EVERGLADES,19710119,18.05,,21.1,,15,,11.2,
FCE,EVERGLADES,19710120,8.6,,18.3,,-1.1,,0,
FCE,EVERGLADES,19710121,7.8,,17.8,,-2.2,,0,
FCE,EVERGLADES,19710122,10,,20,,0,,0,
FCE,EVERGLADES,19710123,16.95,,21.7,,12.2,,0,
FCE,EVERGLADES,19710124,20.3,,23.9,,16.7,,0,
FCE,EVERGLADES,19710125,19.45,,23.9,,15,,0,
FCE,EVERGLADES,19710126,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710127,16.65,,25,,8.3,,0,
FCE,EVERGLADES,19710128,12.2,,22.2,,2.2,,0,
FCE,EVERGLADES,19710129,10.8,,19.4,,2.2,,0,
FCE,EVERGLADES,19710130,14.7,,22.2,,7.2,,0,
FCE,EVERGLADES,19710131,17.5,,22.2,,12.8,,0,
FCE,EVERGLADES,19710201,17.8,,22.8,,12.8,,0,
FCE,EVERGLADES,19710202,17.75,,21.1,,14.4,,0,
FCE,EVERGLADES,19710203,19.75,,26.7,,12.8,,0,
FCE,EVERGLADES,19710204,19.75,,25.6,,13.9,,0,
FCE,EVERGLADES,19710205,20.25,,26.1,,14.4,,0,
FCE,EVERGLADES,19710206,20,,24.4,,15.6,,1.3,
FCE,EVERGLADES,19710207,21.4,,23.9,,18.9,,0,
FCE,EVERGLADES,19710208,21.95,,25.6,,18.3,,0,
FCE,EVERGLADES,19710209,15.8,,24.4,,7.2,,13.2,
FCE,EVERGLADES,19710210,10.3,,16.7,,3.9,,0,
FCE,EVERGLADES,19710211,10.8,,14.4,,7.2,,0,
FCE,EVERGLADES,19710212,12.75,,22.2,,3.3,,0,
FCE,EVERGLADES,19710213,18.3,,22.2,,14.4,,5.6,
FCE,EVERGLADES,19710214,13.9,,20,,7.8,,0,
FCE,EVERGLADES,19710215,10.3,,17.8,,2.8,,0,
FCE,EVERGLADES,19710216,11.1,,17.8,,4.4,,0,
FCE,EVERGLADES,19710217,14.45,,22.2,,6.7,,0,
FCE,EVERGLADES,19710218,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710219,11.95,,18.3,,5.6,,0,
FCE,EVERGLADES,19710220,18.9,,25.6,,12.2,,0,
FCE,EVERGLADES,19710221,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710222,21.95,,25.6,,18.3,,0,
FCE,EVERGLADES,19710223,23.9,,26.7,,21.1,,0,
FCE,EVERGLADES,19710224,20.25,,24.4,,16.1,,0,
FCE,EVERGLADES,19710225,21.4,,27.2,,15.6,,0,
FCE,EVERGLADES,19710226,23.3,,27.2,,19.4,,0,
FCE,EVERGLADES,19710227,23.85,,28.3,,19.4,,0,
FCE,EVERGLADES,19710228,18.9,,25.6,,12.2,,0,
FCE,EVERGLADES,19710301,17.75,,26.1,,9.4,,0,
FCE,EVERGLADES,19710302,22.5,,26.7,,18.3,,0,
FCE,EVERGLADES,19710303,21.4,,25.6,,17.2,,0,
FCE,EVERGLADES,19710304,16.95,,25.6,,8.3,,0.8,
FCE,EVERGLADES,19710305,11.65,,19.4,,3.9,,0,
FCE,EVERGLADES,19710306,15.25,,24.4,,6.1,,0,
FCE,EVERGLADES,19710307,19.15,,23.9,,14.4,,0,
FCE,EVERGLADES,19710308,16.1,,23.9,,8.3,,0,
FCE,EVERGLADES,19710309,12.2,,20,,4.4,,0,
FCE,EVERGLADES,19710310,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710311,15.55,,23.9,,7.2,,0,
FCE,EVERGLADES,19710312,18.35,,23.9,,12.8,,0,
FCE,EVERGLADES,19710313,20.85,,26.7,,15,,0,
FCE,EVERGLADES,19710314,21.35,,24.4,,18.3,,0,
FCE,EVERGLADES,19710315,22.25,,26.7,,17.8,,0,
FCE,EVERGLADES,19710316,23.6,,27.2,,20,,0,
FCE,EVERGLADES,19710317,19.7,,26.1,,13.3,,0,
FCE,EVERGLADES,19710318,18.05,,27.8,,8.3,,0,
FCE,EVERGLADES,19710319,19.45,,26.7,,12.2,,0,
FCE,EVERGLADES,19710320,16.4,,23.9,,8.9,,0,
FCE,EVERGLADES,19710321,14.7,,23.3,,6.1,,0,
FCE,EVERGLADES,19710322,17.8,,25.6,,10,,0,
FCE,EVERGLADES,19710323,18.35,,23.9,,12.8,,0,
FCE,EVERGLADES,19710324,19.75,,23.9,,15.6,,0,
FCE,EVERGLADES,19710325,19.7,,25,,14.4,,0,
FCE,EVERGLADES,19710326,19.45,,25.6,,13.3,,0,
FCE,EVERGLADES,19710327,15.55,,22.8,,8.3,,0,
FCE,EVERGLADES,19710328,15.55,,23.9,,7.2,,0,
FCE,EVERGLADES,19710329,13.05,,21.1,,5,,0,
FCE,EVERGLADES,19710330,20.3,,23.9,,16.7,,0,
FCE,EVERGLADES,19710331,15,,23.9,,6.1,,2.3,
FCE,EVERGLADES,19710401,18.1,,25.6,,10.6,,0,
FCE,EVERGLADES,19710402,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710403,19.7,,24.4,,15,,0,
FCE,EVERGLADES,19710404,20.3,,25,,15.6,,0,
FCE,EVERGLADES,19710405,19.15,,21.1,,17.2,,1,
FCE,EVERGLADES,19710406,19.75,,23.9,,15.6,,1.8,
FCE,EVERGLADES,19710407,18.9,,25,,12.8,,0,
FCE,EVERGLADES,19710408,17.2,,28.3,,6.1,,0,
FCE,EVERGLADES,19710409,17.5,,23.9,,11.1,,0,
FCE,EVERGLADES,19710410,18.1,,25.6,,10.6,,0,
FCE,EVERGLADES,19710411,18.35,,26.7,,10,,0,
FCE,EVERGLADES,19710412,20,,28.3,,11.7,,0,
FCE,EVERGLADES,19710413,20,,27.8,,12.2,,0,
FCE,EVERGLADES,19710414,19.7,,28.3,,11.1,,0,
FCE,EVERGLADES,19710415,19.45,,26.1,,12.8,,0,
FCE,EVERGLADES,19710416,18.9,,23.9,,13.9,,0,
FCE,EVERGLADES,19710417,18.35,,23.9,,12.8,,0,
FCE,EVERGLADES,19710418,18.85,,24.4,,13.3,,0,
FCE,EVERGLADES,19710419,20.3,,25,,15.6,,0,
FCE,EVERGLADES,19710420,20.55,,26.1,,15,,0,
FCE,EVERGLADES,19710421,19.15,,25,,13.3,,0,
FCE,EVERGLADES,19710422,23.9,,31.7,,16.1,,0,
FCE,EVERGLADES,19710423,23.05,,26.7,,19.4,,0,
FCE,EVERGLADES,19710424,28.6,,32.2,,25,,0,
FCE,EVERGLADES,19710425,28.35,,31.1,,25.6,,0,
FCE,EVERGLADES,19710426,25,,27.2,,22.8,,0,
FCE,EVERGLADES,19710427,26.1,,28.9,,23.3,,0,
FCE,EVERGLADES,19710428,24.45,,27.8,,21.1,,0,
FCE,EVERGLADES,19710429,25.8,,28.3,,23.3,,0,
FCE,EVERGLADES,19710430,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710501,26.35,,29.4,,23.3,,0,
FCE,EVERGLADES,19710502,23.6,,27.2,,20,,1,
FCE,EVERGLADES,19710503,21.1,,26.1,,16.1,,0,
FCE,EVERGLADES,19710504,21.95,,28.9,,15,,0,
FCE,EVERGLADES,19710505,21.4,,28.9,,13.9,,0,
FCE,EVERGLADES,19710506,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710507,23.6,,28.9,,18.3,,0,
FCE,EVERGLADES,19710508,23.05,,28.3,,17.8,,0,
FCE,EVERGLADES,19710509,23.9,,28.9,,18.9,,1.3,
FCE,EVERGLADES,19710510,24.75,,28.9,,20.6,,0,
FCE,EVERGLADES,19710511,25.3,,30,,20.6,,0,
FCE,EVERGLADES,19710512,25,,29.4,,20.6,,0,
FCE,EVERGLADES,19710513,25.3,,28.9,,21.7,,0,
FCE,EVERGLADES,19710514,24.75,,27.8,,21.7,,5.1,
FCE,EVERGLADES,19710515,25.25,,29.4,,21.1,,22.9,
FCE,EVERGLADES,19710516,25,,28.9,,21.1,,9.4,
FCE,EVERGLADES,19710517,23.9,,27.2,,20.6,,22.4,
FCE,EVERGLADES,19710518,25.55,,31.1,,20,,0,
FCE,EVERGLADES,19710519,24.45,,31.1,,17.8,,0,
FCE,EVERGLADES,19710520,24.7,,32.2,,17.2,,0,
FCE,EVERGLADES,19710521,24.7,,28.3,,21.1,,0,
FCE,EVERGLADES,19710522,24.45,,28.3,,20.6,,0,
FCE,EVERGLADES,19710523,25,,30,,20,,0,
FCE,EVERGLADES,19710524,24.4,,29.4,,19.4,,0,
FCE,EVERGLADES,19710525,24.7,,31.1,,18.3,,0,
FCE,EVERGLADES,19710526,23.6,,28.9,,18.3,,2.5,
FCE,EVERGLADES,19710527,24.15,,30,,18.3,,23.6,
FCE,EVERGLADES,19710528,-9999,M,-9999,M,20.6,,0,
FCE,EVERGLADES,19710529,-9999,M,-9999,M,22.8,,0,
FCE,EVERGLADES,19710530,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710531,22.5,,28.9,,16.1,,0,
FCE,EVERGLADES,19710601,23.05,,27.2,,18.9,,0,
FCE,EVERGLADES,19710602,25,,31.1,,18.9,,0,
FCE,EVERGLADES,19710603,25.55,,31.7,,19.4,,0,
FCE,EVERGLADES,19710604,25.85,,30.6,,21.1,,0,
FCE,EVERGLADES,19710605,25.85,,30.6,,21.1,,2,
FCE,EVERGLADES,19710606,27.2,,33.3,,21.1,,0,
FCE,EVERGLADES,19710607,26.15,,30.6,,21.7,,4.8,
FCE,EVERGLADES,19710608,25.55,,30,,21.1,,0,
FCE,EVERGLADES,19710609,25,,29.4,,20.6,,6.1,
FCE,EVERGLADES,19710610,24.7,,30,,19.4,,8.6,
FCE,EVERGLADES,19710611,26.65,,29.4,,23.9,,1.5,
FCE,EVERGLADES,19710612,27.5,,30,,25,,8.1,
FCE,EVERGLADES,19710613,25.3,,30,,20.6,,25.4,
FCE,EVERGLADES,19710614,26.1,,28.9,,23.3,,0,
FCE,EVERGLADES,19710615,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19710616,26.9,,29.4,,24.4,,0,
FCE,EVERGLADES,19710617,26.35,,29.4,,23.3,,0,
FCE,EVERGLADES,19710618,26.7,,31.7,,21.7,,0,
FCE,EVERGLADES,19710619,27.75,,34.4,,21.1,,1.3,
FCE,EVERGLADES,19710620,27.75,,34.4,,21.1,,15.5,
FCE,EVERGLADES,19710621,25.55,,31.1,,20,,9.9,
FCE,EVERGLADES,19710622,25.8,,32.2,,19.4,,19.1,
FCE,EVERGLADES,19710623,24.15,,29.4,,18.9,,0,
FCE,EVERGLADES,19710624,24.45,,30,,18.9,,0,
FCE,EVERGLADES,19710625,26.1,,30,,22.2,,0,
FCE,EVERGLADES,19710626,25.55,,31.1,,20,,12.2,
FCE,EVERGLADES,19710627,25.25,,29.4,,21.1,,5.3,
FCE,EVERGLADES,19710628,26.1,,30,,22.2,,20.6,
FCE,EVERGLADES,19710629,26.35,,29.4,,23.3,,0,
FCE,EVERGLADES,19710630,26.4,,31.1,,21.7,,0,
FCE,EVERGLADES,19710701,25.85,,31.1,,20.6,,19.1,
FCE,EVERGLADES,19710702,26.95,,31.7,,22.2,,0.8,
FCE,EVERGLADES,19710703,26.95,,31.1,,22.8,,0.5,
FCE,EVERGLADES,19710704,26.4,,30.6,,22.2,,0,
FCE,EVERGLADES,19710705,26.4,,30.6,,22.2,,0,
FCE,EVERGLADES,19710706,27.25,,32.8,,21.7,,3.8,
FCE,EVERGLADES,19710707,26.7,,31.7,,21.7,,5.1,
FCE,EVERGLADES,19710708,27.2,,33.3,,21.1,,33,
FCE,EVERGLADES,19710709,26.7,,32.8,,20.6,,0,
FCE,EVERGLADES,19710710,27.2,,32.2,,22.2,,21.8,
FCE,EVERGLADES,19710711,27.2,,32.2,,22.2,,3,
FCE,EVERGLADES,19710712,26.65,,31.1,,22.2,,0.5,
FCE,EVERGLADES,19710713,26.4,,30.6,,22.2,,0,
FCE,EVERGLADES,19710714,26.4,,31.7,,21.1,,0,
FCE,EVERGLADES,19710715,26.1,,31.1,,21.1,,6.4,
FCE,EVERGLADES,19710716,25.85,,31.1,,20.6,,6.9,
FCE,EVERGLADES,19710717,26.95,,31.1,,22.8,,0,
FCE,EVERGLADES,19710718,28.05,,32.2,,23.9,,6.4,
FCE,EVERGLADES,19710719,27.25,,31.7,,22.8,,7.6,
FCE,EVERGLADES,19710720,27.5,,31.7,,23.3,,0,
FCE,EVERGLADES,19710721,27.2,,31.1,,23.3,,0,
FCE,EVERGLADES,19710722,26.65,,31.1,,22.2,,0,
FCE,EVERGLADES,19710723,26.65,,31.1,,22.2,,0.5,
FCE,EVERGLADES,19710724,26.1,,30,,22.2,,0,
FCE,EVERGLADES,19710725,26.1,,30,,22.2,,0,
FCE,EVERGLADES,19710726,28.05,,33.9,,22.2,,5.1,
FCE,EVERGLADES,19710727,27.75,,33.3,,22.2,,0,
FCE,EVERGLADES,19710728,27.8,,31.7,,23.9,,3,
FCE,EVERGLADES,19710729,26.95,,31.7,,22.2,,4.6,
FCE,EVERGLADES,19710730,27.25,,32.8,,21.7,,13.5,
FCE,EVERGLADES,19710731,26.1,,32.2,,20,,0.8,
FCE,EVERGLADES,19710801,24.45,,30.6,,18.3,,2.5,
FCE,EVERGLADES,19710802,26.95,,31.1,,22.8,,0,
FCE,EVERGLADES,19710803,27.25,,32.8,,21.7,,9.1,
FCE,EVERGLADES,19710804,24.45,,30.6,,18.3,,0,
FCE,EVERGLADES,19710805,25.55,,29.4,,21.7,,10.2,
FCE,EVERGLADES,19710806,26.4,,30.6,,22.2,,0.5,
FCE,EVERGLADES,19710807,26.1,,28.9,,23.3,,0,
FCE,EVERGLADES,19710808,27.2,,30,,24.4,,0,
FCE,EVERGLADES,19710809,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710810,26.65,,32.2,,21.1,,50.8,
FCE,EVERGLADES,19710811,24.45,,28.9,,20,,14.5,
FCE,EVERGLADES,19710812,26.1,,29.4,,22.8,,2.3,
FCE,EVERGLADES,19710813,26.1,,29.4,,22.8,,35.6,
FCE,EVERGLADES,19710814,23.9,,26.7,,21.1,,31.8,
FCE,EVERGLADES,19710815,23.6,,27.8,,19.4,,16.5,
FCE,EVERGLADES,19710816,26.4,,30.6,,22.2,,1.3,
FCE,EVERGLADES,19710817,25.3,,30,,20.6,,0,
FCE,EVERGLADES,19710818,23.9,,30,,17.8,,5.6,
FCE,EVERGLADES,19710819,27.75,,32.2,,23.3,,39.9,
FCE,EVERGLADES,19710820,27.8,,31.7,,23.9,,10.7,
FCE,EVERGLADES,19710821,28.05,,33.3,,22.8,,5.6,
FCE,EVERGLADES,19710822,28.35,,32.8,,23.9,,0,
FCE,EVERGLADES,19710823,27.75,,32.2,,23.3,,5.1,
FCE,EVERGLADES,19710824,27.2,,31.1,,23.3,,0,
FCE,EVERGLADES,19710825,27.5,,33.3,,21.7,,7.4,
FCE,EVERGLADES,19710826,28.05,,32.2,,23.9,,1,
FCE,EVERGLADES,19710827,26.1,,31.1,,21.1,,10.2,
FCE,EVERGLADES,19710828,25.85,,30,,21.7,,5.1,
FCE,EVERGLADES,19710829,25.55,,32.2,,18.9,,0,
FCE,EVERGLADES,19710830,27.5,,34.4,,20.6,,0,
FCE,EVERGLADES,19710831,27.5,,31.1,,23.9,,7.6,
FCE,EVERGLADES,19710901,26.1,,32.2,,20,,4.1,
FCE,EVERGLADES,19710902,-9999,M,-9999,M,-9999,M,0,
FCE,EVERGLADES,19710903,25,,31.7,,18.3,,2.5,
FCE,EVERGLADES,19710904,27.2,,31.1,,23.3,,6.1,
FCE,EVERGLADES,19710905,25.3,,26.7,,23.9,,1,
FCE,EVERGLADES,19710906,27.5,,31.7,,23.3,,31.5,
FCE,EVERGLADES,19710907,25.25,,29.4,,21.1,,10.2,
FCE,EVERGLADES,19710908,23.9,,26.7,,21.1,,7.9,
FCE,EVERGLADES,19710909,25.55,,28.3,,22.8,,1.8,
FCE,EVERGLADES,19710910,24.75,,26.7,,22.8,,5.3,
FCE,EVERGLADES,19710911,25.55,,28.9,,22.2,,4.8,
FCE,EVERGLADES,19710912,27.2,,29.4,,25,,2.5,
FCE,EVERGLADES,19710913,26.35,,29.4,,23.3,,5.3,
FCE,EVERGLADES,19710914,25.8,,29.4,,22.2,,53.3,
